AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,ESR,ST,FER,RAC1P,PUBCOV
49,20,0,0,1,0,4,1,4,0,1,6,0,0,0,0
49,18,0,1,0,0,4,1,4,0,1,6,0,0,0,1
16,15,4,1,0,0,4,0,4,0,1,1,0,0,0,0
16,18,4,1,0,0,0,2,4,1,0,1,0,0,0,0
36,0,0,0,0,0,4,0,4,0,1,6,0,0,0,1
32,15,0,0,0,0,0,0,2,1,0,6,0,2,1,1
37,18,3,1,0,0,2,0,4,1,0,6,0,0,0,0
33,22,4,1,0,0,2,0,4,1,0,1,0,0,0,0
47,1,1,0,0,0,4,0,4,1,1,1,0,0,0,0
23,20,0,0,0,0,0,0,4,1,0,6,0,2,0,0
48,19,0,0,0,0,0,0,4,1,0,6,0,0,0,0
12,15,0,1,0,0,0,0,4,3,0,6,0,0,0,1
2,12,4,1,0,1,0,0,4,3,0,6,0,0,0,0
0,11,4,1,0,1,0,0,0,3,0,0,0,0,0,0
9,18,4,1,0,0,1,0,4,0,0,1,0,0,0,0
8,18,4,1,0,0,0,0,4,0,0,1,0,0,0,0
14,19,4,1,0,0,0,0,4,0,0,1,0,0,0,0
48,15,0,0,0,0,0,0,4,0,0,6,0,0,0,0
48,15,0,1,0,0,0,0,4,0,0,6,0,0,0,0
21,16,3,0,0,0,0,0,4,0,0,6,0,2,0,0
17,15,0,1,0,0,0,0,4,3,0,1,0,0,1,0
44,20,0,0,0,0,3,0,4,0,1,1,0,0,0,0
1,12,4,0,0,1,0,0,0,1,0,1,0,2,0,0
5,17,4,1,0,0,0,0,3,0,0,1,0,0,1,0
2,17,4,1,0,7,0,0,4,0,0,6,0,0,1,0
37,16,3,1,0,0,4,0,4,0,1,1,0,0,1,0
42,17,1,0,1,0,0,0,4,1,0,6,0,0,1,1
13,17,4,0,0,0,0,0,4,0,0,3,0,2,1,0
6,15,4,0,0,0,0,0,4,0,0,1,0,2,1,0
44,18,0,1,0,0,0,0,2,0,0,6,0,0,0,1
4,15,4,0,0,0,0,0,4,0,0,1,0,2,0,0
1,11,4,0,0,5,0,0,0,0,0,1,0,2,1,0
32,20,4,0,0,0,0,0,4,0,0,6,0,2,0,0
29,17,4,1,0,0,0,0,4,0,0,6,0,0,0,0
35,21,0,0,0,0,0,0,4,3,0,3,0,2,0,1
39,11,4,1,1,0,0,0,4,0,0,1,0,0,0,0
28,15,0,0,0,0,0,0,4,0,0,1,0,2,0,0
45,23,0,1,0,0,0,0,4,1,0,1,0,0,0,0
13,18,4,0,1,0,0,0,4,0,0,1,0,2,0,0
14,20,0,0,0,0,4,0,4,0,1,3,0,2,0,0
31,5,0,0,1,0,4,0,4,0,1,6,0,2,0,0
32,8,0,1,1,0,4,0,4,0,1,1,0,0,0,0
8,15,4,1,0,0,4,0,4,0,1,1,0,0,0,0
15,18,0,1,0,0,0,0,4,0,0,3,0,0,1,0
33,20,0,0,0,0,3,0,4,0,1,6,0,2,0,0
16,19,0,0,0,0,0,2,4,0,0,6,0,2,0,0
45,15,4,0,0,0,0,0,4,0,0,6,0,0,1,1
41,15,4,1,0,0,0,0,4,0,0,6,0,0,0,1
9,15,0,0,0,0,0,0,4,0,0,1,0,2,0,0
5,15,4,0,0,0,0,2,4,0,0,1,0,2,0,0
31,16,2,0,0,0,0,0,4,0,0,1,0,2,0,0
27,15,0,0,0,0,3,0,4,0,1,6,0,2,0,1
27,11,0,1,0,0,3,0,4,0,1,1,0,0,0,1
4,15,4,1,0,0,0,2,4,0,0,1,0,0,0,0
12,19,0,0,0,0,0,0,4,1,0,1,0,2,0,0
9,11,0,0,0,0,4,0,4,0,1,6,0,2,0,0
11,13,0,1,0,0,4,0,4,0,1,1,0,0,0,0
37,17,0,0,1,0,0,0,4,3,0,1,0,0,0,0
36,15,0,1,0,0,0,0,2,3,0,1,0,0,0,0
28,17,4,1,1,0,0,0,4,1,0,1,0,0,0,1
8,20,4,1,0,0,0,2,4,1,0,1,0,0,0,0
29,21,0,0,0,0,0,2,4,0,0,6,0,2,0,0
25,15,4,0,0,0,0,0,4,0,0,1,0,2,0,0
49,15,1,0,0,0,0,0,4,1,0,6,0,0,0,1
33,18,0,0,0,0,0,0,4,0,0,1,0,2,0,0
49,20,0,0,0,0,0,0,4,3,0,6,0,0,0,0
11,15,4,0,0,0,0,0,4,0,0,6,0,2,1,1
20,9,4,1,0,0,0,0,4,0,0,1,0,0,0,0
35,21,2,0,0,0,0,0,4,3,0,1,0,2,0,0
24,15,0,0,0,0,0,0,4,3,0,6,0,2,0,0
47,8,1,0,0,0,3,0,4,3,1,1,0,0,0,1
19,14,4,0,0,0,3,0,4,0,1,3,0,2,0,0
32,7,0,1,0,0,4,0,4,0,1,3,0,0,0,0
18,15,0,0,0,0,0,0,4,3,0,1,0,1,0,0
32,15,4,0,0,0,0,0,4,0,0,1,0,2,0,0
8,15,0,0,0,0,0,0,4,0,0,6,0,2,0,0
2,15,4,0,0,1,0,0,4,0,0,1,0,2,0,0
38,10,0,0,0,0,4,0,4,0,1,1,0,0,0,0
11,15,0,0,0,0,4,2,4,0,1,6,0,2,0,1
4,15,4,0,0,0,4,0,4,0,1,6,0,2,0,0
1,11,4,1,1,7,0,0,0,0,0,1,0,0,0,1
0,9,4,1,0,7,0,0,0,0,0,0,0,0,0,1
10,15,0,1,0,0,0,0,4,0,0,1,0,0,0,0
13,18,0,0,1,0,0,2,4,0,0,6,0,2,0,0
11,19,4,0,0,0,0,0,4,0,0,1,0,2,0,0
10,0,0,1,0,0,4,0,4,0,1,1,0,0,0,0
10,0,0,0,0,0,2,0,4,3,0,3,0,2,0,0
44,18,0,1,0,0,0,0,4,0,0,6,0,0,0,1
39,20,0,0,0,0,0,0,4,1,0,3,0,0,0,0
45,16,2,1,0,0,0,0,4,1,0,6,0,0,0,1
36,10,0,0,0,0,0,2,4,0,0,6,0,0,0,1
42,18,2,0,1,0,0,0,4,1,0,6,0,0,0,1
46,17,1,0,1,0,0,2,4,3,0,6,0,0,1,0
22,15,0,0,0,0,0,2,4,3,0,1,0,1,1,0
16,18,4,1,0,0,0,2,4,3,0,1,0,0,1,0
47,15,2,1,0,0,0,0,4,0,0,1,0,0,0,0
28,17,0,1,0,0,2,0,4,0,0,1,0,0,0,0
23,16,2,0,1,0,0,0,4,1,0,1,0,2,0,1
2,12,4,0,1,7,0,0,4,1,0,6,0,2,0,1
16,11,0,1,0,0,0,2,4,0,0,1,0,0,0,1
16,15,0,0,0,0,0,2,4,0,0,6,0,2,0,1
1,13,4,0,0,1,0,0,0,2,0,1,0,2,0,0
44,4,0,0,0,0,4,0,4,0,1,6,0,0,0,0
6,18,0,1,0,0,0,2,4,0,0,1,0,0,0,0
8,14,0,0,0,0,0,2,4,0,0,1,0,2,0,0
38,15,0,0,0,0,0,0,4,0,0,6,0,0,0,0
37,8,0,1,0,0,3,0,4,0,1,1,0,0,0,0
16,6,0,1,0,0,4,2,4,0,1,1,0,0,0,0
13,4,0,0,0,0,4,2,4,0,1,6,0,1,0,1
14,15,0,0,0,0,0,0,4,0,0,1,0,1,0,0
9,8,0,1,0,0,0,0,4,0,0,1,0,0,0,0
33,15,3,0,0,0,4,0,4,0,1,1,0,2,0,0
32,7,2,1,0,0,4,0,4,0,1,1,0,0,0,0
15,21,0,0,0,0,4,0,4,0,1,1,0,2,0,0
18,18,0,1,0,0,0,0,4,0,0,2,0,0,0,0
17,21,0,0,0,0,0,0,4,3,0,1,0,2,0,0
42,17,0,0,0,0,0,0,4,0,0,1,0,0,0,0
43,16,1,0,0,0,3,0,4,0,1,6,0,0,0,0
9,20,4,1,0,0,0,0,4,0,0,2,0,0,0,0
30,20,3,1,0,0,0,0,4,0,0,6,0,0,0,0
13,18,0,0,0,0,0,0,4,0,0,6,0,2,0,1
14,12,0,1,0,0,0,0,4,0,0,1,0,0,0,1
43,15,0,1,1,0,0,0,4,0,0,1,0,0,0,0
42,15,0,0,0,0,0,0,4,3,0,1,0,0,0,0
15,15,2,0,0,0,0,0,4,3,0,1,0,1,0,1
1,12,4,1,0,1,0,0,0,3,0,6,0,0,0,1
26,0,4,0,0,0,0,0,4,0,0,1,0,2,0,0
4,15,4,1,0,0,0,0,4,0,0,6,0,0,0,0
27,0,4,1,1,0,0,0,4,0,0,6,0,0,0,1
37,17,4,0,0,0,0,0,4,0,0,6,0,0,1,0
38,15,0,0,0,0,0,0,4,1,0,6,0,0,0,0
25,18,0,0,0,0,4,0,4,0,1,6,0,2,0,0
1,12,4,0,0,2,0,0,0,0,0,6,0,2,0,0
48,18,1,0,0,0,0,0,4,3,0,6,0,0,1,1
15,21,4,0,0,0,0,2,4,3,0,1,0,2,0,0
49,15,0,0,0,0,0,0,4,0,0,1,0,0,0,0
27,20,4,0,0,0,0,0,4,0,0,6,0,2,0,1
16,18,4,0,0,0,0,0,4,0,0,1,0,2,1,1
0,11,4,0,0,7,0,0,0,0,0,0,0,2,1,1
18,15,0,0,0,0,4,0,4,0,1,1,0,2,1,0
48,0,0,1,0,0,3,2,4,0,1,1,0,0,0,0
37,0,0,0,0,0,3,0,4,0,1,1,0,0,0,0
44,15,2,0,0,0,0,2,4,0,0,1,0,0,0,0
45,19,0,0,0,0,0,0,4,3,0,3,0,0,0,0
17,18,4,1,0,0,0,0,4,0,0,1,0,0,0,0
21,16,0,0,0,0,4,0,4,3,1,6,0,2,0,0
23,0,2,0,0,0,4,0,4,3,1,1,0,2,0,0
47,20,0,0,0,0,0,0,4,1,0,6,0,0,0,0
49,17,0,0,0,0,0,0,4,0,0,6,0,0,0,1
49,0,0,1,0,0,0,0,4,3,0,6,0,0,0,1
9,17,4,1,0,0,0,2,4,3,0,1,0,0,0,1
43,18,0,0,0,0,0,0,4,1,0,6,0,0,0,0
7,20,4,1,0,0,0,0,4,3,0,1,0,0,0,0
33,18,0,0,0,0,0,0,4,3,0,6,0,2,0,1
23,19,0,0,1,0,0,0,4,0,0,1,0,2,0,0
3,19,4,1,0,0,0,0,4,0,0,6,0,0,0,0
42,0,0,0,0,0,4,0,4,0,1,6,0,0,0,0
4,18,4,1,0,0,0,0,4,0,0,6,0,0,0,0
1,12,4,1,0,2,3,0,0,0,1,6,0,0,0,0
19,23,4,0,0,0,4,1,4,0,1,6,0,2,0,0
13,20,0,0,0,0,0,2,4,0,0,3,0,2,0,0
45,15,0,1,0,0,0,0,4,1,0,6,0,0,0,0
2,12,4,1,0,7,0,0,4,1,0,6,0,0,0,0
44,0,4,1,0,0,0,0,4,0,0,1,0,0,0,0
29,18,2,0,0,0,4,0,4,0,1,1,0,2,0,0
2,12,4,1,0,7,0,0,4,0,0,6,0,0,0,1
27,20,1,0,0,0,0,0,4,0,0,6,0,2,0,1
1,13,4,1,0,8,0,0,0,0,0,6,0,0,0,1
0,11,4,1,0,8,0,0,0,0,0,0,0,0,0,1
45,20,0,0,0,0,0,0,4,0,0,6,0,0,0,0
13,15,4,0,0,0,4,0,4,0,1,6,0,2,0,0
34,20,0,0,0,0,0,0,4,0,0,1,0,2,0,0
5,18,4,1,0,0,0,0,4,0,0,1,0,0,0,0
25,21,0,0,0,0,4,0,4,0,1,1,0,2,0,0
23,18,0,0,0,0,0,0,4,3,0,1,0,2,0,0
28,15,0,1,0,0,0,0,4,3,0,1,0,0,1,0
2,12,4,1,0,1,0,0,4,3,0,6,0,0,0,0
36,10,0,1,0,0,0,0,4,0,0,1,0,0,0,0
40,8,0,0,1,0,4,0,4,0,1,6,0,0,0,0
20,19,4,0,0,0,0,0,4,0,0,1,0,2,0,0
17,19,4,0,1,0,0,0,4,0,0,6,0,2,0,0
10,17,2,0,0,0,0,0,4,0,0,1,0,1,0,0
30,19,0,0,0,0,0,0,4,0,0,1,0,2,0,0
45,15,0,0,0,0,0,0,4,0,0,1,0,0,0,0
35,23,0,0,0,0,0,0,4,0,0,1,0,2,0,0
36,16,0,0,0,0,0,0,4,3,0,1,0,0,0,0
33,0,0,1,0,0,3,0,4,0,1,1,0,0,0,0
5,18,4,0,0,0,0,0,4,1,0,1,0,2,0,0
3,15,4,0,0,0,0,0,4,1,0,1,0,2,0,0
32,18,0,0,1,0,0,0,4,1,0,1,0,2,0,0
40,15,0,1,0,0,0,0,4,1,0,1,0,0,0,0
30,15,0,1,1,0,0,0,4,0,0,6,0,0,0,0
1,12,4,1,0,3,0,0,0,0,0,6,0,0,0,0
28,18,0,1,0,0,2,0,4,1,0,1,0,0,0,0
25,18,0,0,0,0,0,0,4,1,0,1,0,2,0,0
32,18,0,0,0,0,0,0,4,1,0,1,0,2,0,0
7,20,4,1,0,0,0,0,4,1,0,1,0,0,0,0
6,17,4,0,0,0,0,0,4,1,0,1,0,2,0,0
5,17,4,0,0,0,0,0,4,3,0,1,0,2,0,0
46,11,0,0,0,0,0,0,4,0,0,1,0,0,0,0
22,18,4,1,0,0,0,0,4,0,0,3,0,0,0,0
17,11,1,0,0,0,4,0,4,0,1,1,0,2,0,0
35,16,2,0,0,0,0,0,4,0,0,1,0,2,0,1
6,17,3,0,0,0,0,0,4,0,0,6,0,2,0,1
18,18,4,1,0,0,0,0,3,1,0,1,0,0,0,0
13,16,4,1,0,0,0,0,4,3,0,6,0,0,0,0
33,16,0,1,0,0,3,0,4,0,1,1,0,0,0,1
31,15,0,0,0,0,3,0,4,0,1,6,0,2,0,1
1,12,4,1,0,2,0,0,0,0,0,6,0,0,0,1
48,19,2,0,1,0,0,0,4,2,0,1,0,0,0,0
15,18,4,0,0,0,0,0,4,2,0,1,0,2,0,1
47,15,4,0,1,0,0,0,4,0,0,6,0,0,1,1
5,18,4,1,0,0,0,0,4,0,0,1,0,0,1,0
0,10,4,0,0,7,0,0,0,0,0,0,0,2,1,0
32,11,0,0,1,0,4,0,4,0,1,6,0,2,0,0
2,13,4,0,0,2,0,0,4,0,0,6,0,2,0,0
42,19,0,0,0,0,0,0,4,0,0,6,0,0,1,0
3,14,4,1,0,0,0,0,4,1,0,6,0,0,1,0
32,17,0,0,0,0,0,0,4,0,0,1,0,2,0,0
36,18,0,1,0,0,0,0,4,2,0,6,0,0,0,1
48,20,2,1,1,0,0,0,2,0,0,6,0,0,0,1
32,21,0,0,0,0,0,2,4,1,0,6,0,1,0,0
0,11,4,1,0,2,0,2,0,1,0,0,0,0,0,1
41,13,0,0,0,0,0,0,4,0,0,1,0,0,0,0
46,15,0,1,0,0,4,0,4,0,1,1,0,0,0,0
13,15,4,1,0,0,0,0,4,0,0,1,0,0,0,0
32,20,0,0,0,0,0,0,4,0,0,6,0,2,0,0
15,18,4,0,0,0,0,0,4,3,0,1,0,2,0,0
14,8,0,0,0,0,4,0,4,0,1,6,0,2,0,0
30,8,0,0,0,0,4,0,4,0,1,1,0,2,0,0
2,13,4,0,0,1,0,0,4,0,0,6,0,2,0,0
49,13,4,0,1,0,0,0,4,0,0,6,0,0,1,1
18,20,0,1,0,0,0,0,4,3,0,1,0,0,0,0
38,8,1,0,1,0,3,0,4,0,1,6,0,0,0,0
31,12,4,1,0,0,4,0,4,0,1,1,0,0,0,0
21,15,1,0,0,0,0,0,4,0,0,1,0,2,0,0
24,19,3,1,0,0,0,2,4,1,0,1,0,0,0,0
7,18,4,1,0,0,0,2,4,0,0,6,0,0,0,0
6,18,4,0,0,0,0,2,4,0,0,1,0,2,0,0
28,0,4,0,1,0,3,0,4,1,1,1,0,2,0,1
1,11,4,1,0,7,0,0,0,1,0,6,0,0,0,1
45,15,2,1,0,0,0,0,4,3,0,3,0,0,0,1
26,15,0,0,0,0,4,0,4,0,1,1,0,2,0,0
31,12,0,0,1,0,3,0,4,0,1,1,0,2,0,0
9,17,4,1,0,0,0,0,4,0,0,1,0,0,0,0
6,15,4,1,0,0,0,0,4,0,0,1,0,0,0,0
41,15,0,1,0,0,4,0,4,0,1,1,0,0,0,0
37,15,0,0,0,0,4,0,4,0,1,6,0,0,0,0
14,16,4,0,0,0,0,0,4,0,0,3,0,2,0,0
6,12,4,1,0,0,0,0,4,0,0,1,0,0,0,0
13,18,4,1,0,0,0,0,4,0,0,1,0,0,1,0
12,15,4,0,0,0,0,0,4,0,0,1,0,2,1,0
15,20,4,0,0,0,0,0,4,2,0,1,0,1,1,0
35,17,1,1,1,0,0,0,2,0,0,6,0,0,0,1
22,20,0,1,0,0,4,0,4,0,1,6,0,0,0,0
15,20,0,0,0,0,4,0,4,0,1,6,0,1,0,0
23,20,0,1,0,0,4,0,4,0,1,1,0,0,0,0
34,15,2,1,0,0,4,2,4,0,1,1,0,0,0,0
27,18,2,1,0,0,0,2,4,1,0,1,0,0,0,0
46,23,0,0,0,0,0,1,4,0,0,6,0,0,0,0
5,18,4,1,0,0,0,1,4,0,0,1,0,0,0,0
16,20,3,0,0,0,0,0,4,0,0,1,0,2,0,0
37,18,0,0,0,0,0,0,4,0,0,1,0,0,1,0
30,20,0,1,0,0,0,0,4,1,0,1,0,0,0,0
1,12,4,1,0,7,0,0,0,0,0,1,0,0,0,1
46,16,0,0,1,0,0,0,4,0,0,6,0,0,0,0
9,19,4,0,0,0,0,0,4,1,0,1,0,2,0,0
49,20,1,0,0,0,3,0,4,0,1,6,0,0,0,0
21,18,0,0,0,0,0,2,4,1,0,1,0,2,0,1
24,18,0,1,0,0,0,2,4,0,0,1,0,0,1,1
34,19,0,1,0,0,4,0,4,0,1,1,0,0,0,0
33,19,0,0,0,0,4,0,4,0,1,6,0,2,0,0
6,19,4,0,0,0,4,0,4,0,1,3,0,2,0,0
3,13,4,0,0,0,4,0,4,0,1,6,0,2,0,0
0,12,4,1,0,7,0,0,0,1,0,0,0,0,0,0
46,15,0,1,0,0,0,0,4,0,0,1,0,0,0,0
49,12,1,0,1,0,0,0,4,0,0,6,0,0,0,0
35,15,4,0,0,0,0,0,4,0,0,1,0,2,0,0
11,21,4,0,0,0,3,0,4,0,1,6,0,2,0,0
15,20,0,0,0,0,0,2,4,1,0,1,0,2,0,0
15,20,0,1,0,0,0,2,4,1,0,1,0,0,0,0
32,20,0,0,0,0,0,0,4,0,0,1,0,2,0,0
5,15,4,0,0,0,0,0,4,1,0,1,0,2,0,0
1,12,4,0,0,1,0,0,0,1,0,6,0,2,0,0
20,18,0,0,0,0,0,0,2,0,0,6,0,2,0,0
18,16,0,0,0,0,0,0,4,0,0,1,0,2,0,0
16,20,0,0,0,0,0,0,4,3,0,1,0,2,0,0
23,11,4,0,0,0,4,0,4,0,1,1,0,2,0,0
3,13,4,0,0,0,0,0,4,0,0,6,0,2,0,1
4,15,4,1,0,0,0,0,4,1,0,6,0,0,0,0
43,8,0,0,0,0,4,0,4,0,1,1,0,0,0,1
15,15,1,0,0,0,4,1,4,0,1,6,0,2,0,0
47,14,2,1,1,0,0,0,4,0,0,6,0,0,0,1
7,17,0,0,0,0,0,0,4,1,0,1,0,2,0,0
6,17,0,1,0,0,4,0,4,1,1,1,0,0,0,0
29,12,0,0,0,0,3,0,4,3,1,6,0,2,0,0
10,18,4,0,0,0,0,0,4,3,0,1,0,2,0,0
23,20,4,0,1,0,0,0,4,1,0,6,0,2,0,1
28,15,0,0,0,0,0,0,4,0,0,1,0,2,0,0
2,13,4,1,0,1,0,0,4,0,0,6,0,0,0,0
43,0,1,0,0,0,3,0,4,0,1,1,0,0,0,0
18,17,0,0,0,0,0,0,4,3,0,6,0,2,0,0
42,12,0,0,1,0,0,0,4,0,0,1,0,0,1,0
46,14,0,1,1,0,0,0,4,0,0,6,0,0,1,0
21,0,4,1,0,0,0,0,4,0,0,6,0,0,1,0
15,17,0,0,0,0,0,2,4,3,0,6,0,1,0,0
0,11,4,1,0,1,0,0,0,0,0,0,0,0,0,0
0,11,4,1,0,1,0,0,0,1,0,0,0,0,0,0
15,15,0,0,0,0,4,2,4,0,1,6,0,2,0,0
24,15,0,0,0,0,4,2,4,3,1,3,0,2,0,0
1,12,4,0,1,1,0,2,0,3,0,6,0,2,0,1
42,18,2,0,0,0,0,0,4,0,0,6,0,0,0,0
23,17,0,0,0,0,0,0,4,3,0,1,0,2,0,0
5,15,4,1,0,0,0,0,4,0,0,1,0,0,0,0
29,13,0,0,0,0,4,0,4,0,1,6,0,2,0,0
30,13,0,1,0,0,4,0,4,0,1,1,0,0,0,0
0,11,4,1,0,1,0,0,0,1,0,0,0,0,0,0
26,15,0,1,0,0,0,0,4,3,0,6,0,0,0,0
30,15,0,0,0,0,0,0,4,3,0,6,0,2,1,0
5,17,4,1,0,0,0,0,4,3,0,3,0,0,1,0
3,13,4,1,0,0,0,0,4,3,0,6,0,0,1,0
17,17,4,0,0,0,0,0,4,0,0,1,0,2,0,0
29,20,0,0,0,0,4,0,4,0,1,1,0,2,0,0
43,0,4,0,1,0,0,0,4,0,0,1,0,0,1,1
1,12,4,1,1,0,0,2,0,0,0,6,0,0,1,1
29,9,0,0,0,0,4,0,4,0,1,1,0,2,0,0
3,18,4,0,0,0,0,0,4,0,0,1,0,2,0,0
32,13,2,0,0,0,0,0,4,0,0,6,0,2,0,0
6,18,4,0,0,0,0,0,4,0,0,6,0,2,0,0
27,15,2,1,0,0,0,0,4,0,0,1,0,0,0,0
21,15,0,0,1,0,3,0,4,0,1,3,0,2,0,0
3,13,4,1,0,0,0,0,4,0,0,3,0,0,0,0
0,10,4,0,0,7,0,0,0,0,0,0,0,2,0,0
28,18,4,0,0,0,0,0,4,1,0,1,0,2,1,1
11,18,4,0,0,0,0,0,4,0,0,1,0,1,0,0
49,20,2,0,0,0,0,0,4,0,0,1,0,0,0,0
26,15,0,0,0,0,4,0,4,0,1,6,0,2,0,0
8,20,4,0,0,0,0,0,4,0,0,1,0,2,0,0
2,14,4,0,0,2,0,0,4,0,0,1,0,2,0,0
38,20,0,0,0,0,0,0,4,0,0,6,0,0,0,0
1,13,4,0,0,2,0,0,0,1,0,6,0,2,0,0
46,8,4,0,0,0,4,0,4,0,1,1,0,0,0,1
40,8,4,1,0,0,4,0,4,0,1,1,0,0,0,1
27,11,0,1,0,0,4,0,4,1,1,1,0,0,0,0
24,8,0,0,0,0,4,0,4,1,1,6,0,2,0,0
4,18,4,0,0,0,4,0,4,1,1,1,0,2,0,0
43,15,0,0,0,0,0,0,4,0,0,6,0,0,0,0
17,20,0,0,0,0,0,0,4,0,0,1,0,2,0,0
2,15,4,0,0,1,0,0,4,3,0,1,0,2,0,0
0,11,4,0,0,1,0,0,0,3,0,0,0,2,0,0
43,18,0,0,0,0,0,0,4,0,0,6,0,0,0,0
11,17,0,0,0,0,4,0,4,0,1,6,0,2,0,0
41,12,1,0,0,0,4,0,4,0,1,1,0,0,0,0
2,13,4,1,0,7,0,0,4,3,0,1,0,0,0,1
5,18,4,1,0,0,0,2,4,1,0,1,0,0,0,0
7,18,4,1,0,0,0,0,4,0,0,6,0,0,0,0
4,18,4,1,0,0,0,2,4,0,0,1,0,0,0,0
4,18,4,1,0,0,1,0,4,0,0,1,0,0,0,0
35,18,0,0,0,0,0,0,4,0,0,6,0,2,0,0
9,17,4,1,0,0,0,0,4,0,0,3,0,0,0,0
41,15,1,0,0,0,0,0,4,0,0,6,0,0,0,1
40,20,2,0,0,0,0,0,4,0,0,1,0,0,0,0
8,18,4,1,0,0,0,2,4,1,0,1,0,0,0,0
8,19,4,0,1,0,0,2,4,0,0,1,0,2,0,0
38,8,0,0,0,0,3,0,4,0,1,6,0,0,0,0
6,15,4,1,0,0,0,0,4,0,0,1,0,0,0,0
3,13,4,0,0,0,0,0,4,0,0,6,0,2,0,1
43,15,0,1,0,0,0,0,4,1,0,1,0,0,0,0
11,20,4,0,0,0,0,2,4,0,0,1,0,2,0,0
41,15,0,0,0,0,0,0,4,3,0,1,0,0,0,0
17,15,4,1,0,0,0,0,4,3,0,1,0,0,0,0
20,19,0,0,0,0,0,0,4,3,0,1,0,2,0,0
0,9,4,0,0,7,0,0,0,3,0,0,0,2,0,0
15,20,0,0,1,0,3,0,4,0,1,1,0,2,0,0
34,18,2,0,0,0,0,0,4,0,0,1,0,2,0,0
16,15,4,0,0,0,4,0,4,0,1,6,0,2,0,0
30,20,2,0,0,0,3,2,4,3,1,6,0,2,0,0
29,11,0,0,0,0,4,0,4,0,1,1,0,2,0,0
39,20,0,1,0,0,0,0,4,0,0,1,0,0,0,0
5,18,0,0,0,0,0,2,4,1,0,3,0,2,0,0
3,13,4,1,0,0,0,0,4,0,0,6,0,0,0,0
17,15,3,0,0,0,0,0,4,0,0,1,0,2,1,0
0,10,4,1,0,7,0,0,0,0,0,0,0,0,1,1
43,23,0,0,0,0,0,0,4,0,0,1,0,0,0,0
45,19,0,0,1,0,0,0,4,3,0,6,0,0,0,1
42,15,0,0,0,0,0,0,4,3,0,1,0,0,0,0
28,16,0,0,0,0,2,0,4,1,0,1,0,2,0,0
41,20,1,0,0,0,0,0,4,0,0,1,0,0,0,1
17,19,3,0,0,0,0,0,4,0,0,1,0,2,0,1
25,18,3,0,0,0,3,0,4,0,1,1,0,2,0,0
4,18,4,0,0,0,0,0,4,0,0,1,0,2,0,0
1,11,4,1,0,7,0,0,0,0,0,6,0,0,0,1
49,16,0,0,1,0,0,0,4,1,0,6,0,0,0,1
3,13,4,1,0,0,0,0,4,1,0,6,0,0,0,0
23,16,0,0,0,0,0,0,4,1,0,1,0,2,0,0
44,20,0,0,1,0,0,0,4,0,0,1,0,0,0,0
11,15,4,0,1,0,0,0,4,0,0,1,0,2,0,0
2,17,4,1,0,1,0,0,4,0,0,1,0,0,0,0
41,8,0,0,0,0,4,0,4,0,1,6,0,0,0,0
13,15,4,0,0,0,3,0,4,1,1,1,0,2,0,1
38,20,0,0,0,0,0,0,4,1,0,1,0,0,0,0
16,18,4,0,0,0,0,0,4,0,0,6,0,1,1,1
11,15,4,1,0,0,0,0,4,0,0,1,0,0,1,0
33,20,0,0,0,0,4,0,4,0,1,6,0,2,0,0
31,20,0,0,0,0,3,0,4,0,1,1,0,2,0,0
45,21,0,1,0,0,3,0,4,0,1,1,0,0,0,0
33,21,4,0,0,0,0,0,4,2,0,1,0,2,0,0
21,15,0,0,0,0,4,2,4,0,1,1,0,2,0,0
14,13,0,1,0,0,0,2,4,0,0,6,0,0,0,1
0,10,4,0,1,3,0,2,0,0,0,0,0,2,0,1
9,18,4,1,1,0,0,0,4,0,0,1,0,0,0,0
1,12,4,0,0,5,0,0,0,0,0,6,0,2,0,0
44,20,0,1,0,0,0,0,4,1,0,6,0,0,0,0
2,13,4,1,0,3,0,0,4,1,0,6,0,0,0,0
25,18,0,0,0,0,0,0,4,0,0,6,0,2,0,0
1,12,4,0,0,2,0,0,0,1,0,6,0,2,0,0
16,20,4,0,0,0,0,0,4,0,0,1,0,2,0,1
14,20,4,1,0,0,0,0,4,0,0,1,0,0,0,0
30,20,2,0,0,0,3,2,4,0,1,1,0,2,0,0
23,15,0,0,0,0,0,0,4,0,0,6,0,2,0,0
26,16,0,0,0,0,0,0,4,3,0,6,0,2,0,0
4,15,4,1,0,0,0,0,4,3,0,1,0,0,0,0
3,15,4,0,0,0,0,0,4,3,0,1,0,2,0,0
19,14,0,0,0,0,3,0,4,0,1,1,0,2,0,0
29,0,0,1,0,0,4,1,4,0,1,6,0,0,0,0
12,12,2,1,0,0,0,0,4,3,0,1,0,0,0,0
6,17,4,0,0,0,0,0,4,3,0,1,0,2,0,0
35,16,4,0,1,0,0,0,4,3,0,1,0,2,0,0
15,18,0,1,0,0,0,0,4,3,0,1,0,0,0,0
44,17,0,1,0,0,0,0,4,0,0,6,0,0,0,0
11,17,0,1,0,0,0,2,4,3,0,1,0,0,0,0
25,20,0,0,0,0,0,0,4,0,0,6,0,2,0,0
9,15,4,0,0,0,0,0,4,3,0,1,0,2,0,0
0,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0
17,18,0,0,0,0,0,2,4,0,0,6,0,2,0,0
