age,workclass,education,marital-status,occupation,native-country,relationship,hours-per-week,gender,race,income
3,2,2,4,0,38,3,39,0,1,0
56,2,15,2,0,38,5,35,0,1,1
13,2,9,2,5,38,0,39,1,1,1
36,2,7,2,11,18,5,39,0,0,1
8,2,9,4,0,18,3,39,0,0,0
34,2,12,4,9,38,1,54,1,1,1
17,2,12,4,3,38,1,49,0,1,1
11,2,15,2,7,38,3,39,0,1,1
16,2,11,2,3,38,0,49,1,0,0
22,1,12,0,9,5,1,39,1,0,1
21,2,11,0,11,38,1,49,1,1,1
1,2,6,4,11,38,3,41,0,1,0
35,1,11,6,0,38,4,27,0,1,0
7,2,13,4,6,38,3,29,0,1,0
18,2,12,2,9,38,0,39,1,1,1
24,2,12,4,3,5,1,34,1,1,1
40,2,9,2,10,38,0,39,1,1,1
6,1,15,4,10,38,3,39,1,1,1
57,3,9,2,0,38,5,5,0,1,1
21,2,15,2,2,21,0,39,1,1,1
28,2,15,6,7,38,4,44,0,1,1
12,2,10,2,9,38,0,44,1,1,1
24,2,9,0,3,38,4,44,0,1,1
25,2,9,2,9,21,0,39,1,1,1
25,2,9,0,3,38,1,54,0,1,1
18,4,15,2,3,38,0,59,1,1,1
35,2,15,0,0,38,1,39,0,1,1
53,4,14,2,9,38,0,24,1,1,0
39,2,11,0,10,38,3,37,1,1,0
54,2,9,0,11,38,1,37,0,1,1
13,2,15,4,11,38,3,29,1,1,0
23,2,15,0,12,38,1,49,1,1,1
20,1,11,2,10,38,0,34,1,1,1
28,2,9,2,9,38,0,39,1,1,1
35,1,12,4,9,38,1,31,1,1,1
14,1,9,4,9,38,3,39,0,1,1
21,1,12,5,9,38,4,39,0,1,1
9,1,9,4,10,38,3,39,1,1,1
3,2,15,4,5,38,3,19,1,1,0
47,5,11,6,0,38,1,37,0,1,1
43,2,9,2,3,38,0,34,1,1,1
22,2,14,2,9,38,0,59,1,1,1
38,2,11,0,11,38,4,39,0,1,0
26,2,11,2,0,38,5,39,0,1,1
9,2,9,4,11,38,3,49,1,1,0
7,2,15,4,11,38,3,19,0,1,0
6,2,9,4,9,38,3,37,0,1,1
5,2,15,4,0,38,3,34,1,1,0
30,2,11,4,12,38,2,49,1,1,0
47,3,9,2,9,38,0,39,1,1,1
32,2,9,2,3,38,0,39,1,1,1
33,2,15,2,0,38,0,44,1,1,1
26,2,15,0,7,38,4,37,0,1,0
6,2,2,4,6,38,3,39,0,1,0
3,2,11,4,7,38,3,39,0,1,0
22,1,7,2,2,38,0,39,1,1,1
19,2,7,2,2,38,0,34,1,1,1
32,2,8,0,9,38,1,37,0,1,1
7,2,8,4,12,38,1,44,1,1,0
9,2,11,4,5,38,4,39,1,1,1
17,2,15,2,5,38,0,39,1,1,1
43,1,11,2,7,38,0,39,1,1,1
15,2,11,2,2,38,0,49,1,1,0
26,2,9,2,12,38,0,39,1,1,1
19,2,8,2,11,38,0,59,1,1,1
15,2,9,4,3,38,2,49,1,1,1
31,1,11,5,13,38,4,24,0,1,0
10,1,15,4,10,38,3,39,0,1,1
33,1,12,2,9,38,5,39,0,1,1
11,1,8,2,9,38,5,35,0,1,1
8,2,12,4,9,38,1,36,0,1,1
32,2,3,2,2,31,0,39,1,1,0
32,2,1,4,7,38,1,59,1,1,0
36,2,11,0,0,38,1,39,0,1,0
37,2,11,2,11,38,0,49,1,1,1
30,1,11,2,13,38,0,39,1,1,1
2,2,15,4,12,38,3,29,1,1,0
1,2,2,4,7,38,3,19,1,1,0
11,2,11,2,2,38,0,39,1,1,0
33,3,11,2,2,38,0,59,1,1,1
2,2,15,4,2,38,3,19,1,1,0
39,2,9,2,12,38,0,47,1,1,1
8,2,9,4,12,38,3,15,0,1,0
14,1,9,4,10,38,1,39,1,1,1
33,2,11,2,5,38,0,39,1,1,1
6,2,15,4,7,38,3,19,0,1,0
3,2,15,4,9,38,3,14,0,1,0
38,2,1,6,0,38,4,39,0,1,0
14,2,11,2,0,38,3,37,0,1,0
5,2,11,4,13,38,1,47,1,1,0
11,2,15,0,0,38,1,39,0,1,0
33,2,0,5,0,38,4,39,0,1,0
15,2,11,4,2,38,3,39,1,1,0
17,2,15,4,11,38,4,34,1,1,0
16,2,9,2,3,38,0,44,1,1,1
46,3,15,2,3,38,0,44,1,1,1
16,3,11,4,2,38,3,49,1,1,1
12,2,15,4,12,38,1,39,0,1,0
34,2,9,2,11,38,0,46,1,1,1
8,2,9,4,2,38,3,39,1,1,0
18,3,15,2,11,38,0,39,1,1,1
15,1,11,4,7,38,3,39,1,1,0
16,2,12,0,3,38,3,49,0,1,1
26,2,11,2,2,38,0,39,1,1,1
31,2,9,2,13,38,0,44,1,1,1
6,1,11,4,2,38,3,39,1,1,0
2,2,15,4,11,38,3,19,0,1,0
11,1,15,2,10,38,0,39,1,1,1
19,2,9,2,11,38,0,34,1,1,1
11,1,12,2,9,38,5,34,0,1,1
42,2,11,0,11,38,4,39,0,1,0
16,2,11,4,11,38,3,39,0,1,0
42,2,9,2,9,38,0,39,1,1,1
35,1,9,2,10,38,0,39,1,1,1
41,3,10,2,9,38,0,23,1,1,1
22,2,9,2,12,38,0,39,1,1,1
31,3,9,2,3,38,0,39,1,1,1
36,2,9,2,3,38,0,49,1,0,1
42,5,12,2,9,29,0,49,1,0,1
16,3,11,2,3,38,0,49,1,1,1
16,2,8,4,9,38,4,54,0,1,1
15,2,11,4,0,38,2,34,0,1,0
26,2,11,2,0,38,0,39,1,1,1
28,2,11,2,0,38,0,34,1,1,1
31,4,15,2,2,38,0,39,1,1,0
5,2,15,4,4,38,3,24,1,1,0
45,5,11,2,7,38,0,39,1,1,1
20,2,8,5,9,38,3,37,0,1,1
14,2,0,2,6,38,0,39,1,1,1
37,3,11,2,11,38,0,49,1,1,1
10,3,11,4,11,38,3,44,1,1,0
8,2,9,4,11,38,3,39,0,1,0
1,2,15,4,11,38,3,9,0,1,0
7,2,8,4,11,38,4,4,1,1,0
7,2,15,4,11,38,1,23,0,1,0
41,2,11,2,0,38,5,39,0,1,1
23,4,7,0,9,38,1,49,0,1,0
27,2,12,0,3,38,1,49,1,1,0
34,3,15,5,11,38,1,39,0,1,1
37,3,9,2,11,38,0,39,1,1,1
48,1,11,0,0,38,1,15,0,1,1
22,2,11,0,0,38,4,39,0,1,0
40,2,0,2,7,38,0,39,1,1,1
15,2,9,2,3,38,0,59,1,1,1
73,1,11,2,7,38,0,39,1,1,1
39,2,11,2,13,38,0,47,1,1,1
27,2,15,2,9,38,0,44,1,1,1
23,2,9,2,3,38,0,39,1,1,1
0,2,2,4,5,38,3,19,1,1,0
36,2,9,0,0,38,4,39,0,1,1
7,4,9,4,3,38,3,39,1,1,0
38,4,12,0,3,38,1,44,1,1,0
46,2,11,2,11,38,0,34,1,1,1
10,1,9,4,9,38,3,24,0,1,1
36,1,9,2,9,38,0,39,1,0,1
7,2,9,4,6,38,3,39,0,0,0
14,1,15,2,10,38,0,49,1,0,1
58,2,3,2,7,38,2,15,0,0,0
12,2,12,4,13,38,3,39,1,0,0
40,2,11,2,12,37,0,39,1,0,1
4,2,15,4,0,38,3,19,0,0,0
25,2,8,2,3,38,5,34,0,1,1
16,2,9,2,3,38,0,39,1,1,1
27,4,11,2,11,22,0,69,1,0,1
5,2,7,4,5,22,3,19,1,0,0
7,1,15,4,10,38,3,39,0,1,0
22,5,9,4,9,38,1,39,0,1,1
13,2,14,4,9,38,1,44,0,1,1
22,2,11,4,12,38,1,43,1,1,1
22,2,9,2,11,38,0,39,1,1,1
45,6,15,2,0,38,5,15,0,1,1
18,2,11,4,13,38,3,54,1,1,0
45,2,15,2,0,38,5,37,0,1,1
45,1,9,2,0,38,5,37,0,1,1
28,1,12,2,9,38,5,34,0,1,1
22,1,12,0,9,38,4,39,0,1,1
28,3,14,2,9,38,0,42,1,1,1
9,1,9,4,12,38,3,39,1,1,0
27,2,9,2,9,38,5,19,0,1,1
6,2,9,4,3,38,4,39,1,1,0
3,2,15,4,9,38,2,11,1,1,0
26,2,11,2,11,38,2,19,0,1,1
48,3,9,2,3,38,0,64,1,1,1
51,2,12,2,3,38,0,39,1,1,1
26,4,15,4,2,38,1,13,0,1,0
3,2,15,4,11,38,2,39,0,0,0
15,3,1,2,2,38,0,39,1,1,0
25,5,11,2,2,38,0,39,1,1,1
10,5,9,4,9,38,1,39,1,1,1
11,5,9,4,9,38,1,39,0,1,1
21,2,15,2,3,38,0,44,1,1,1
21,4,9,2,9,38,0,49,1,1,1
17,2,8,2,3,38,0,39,1,1,1
34,2,12,2,11,38,0,39,1,1,1
43,2,11,2,2,38,0,34,1,1,1
7,2,7,4,7,38,3,2,0,1,0
27,2,15,2,2,38,0,44,1,1,1
21,2,11,2,6,30,0,39,1,1,1
38,2,15,2,2,38,0,37,1,1,1
12,2,15,4,2,38,1,37,1,1,1
9,2,15,4,4,38,1,37,0,1,0
23,4,8,2,9,38,5,14,0,1,1
18,2,9,2,3,38,0,59,1,1,1
32,2,9,2,9,38,5,19,0,1,1
0,2,1,4,7,38,3,11,1,1,0
16,2,15,0,7,38,4,39,0,1,0
10,2,15,4,7,38,3,39,0,1,0
44,5,1,6,7,38,4,31,0,1,1
24,2,11,2,0,38,3,39,1,1,0
13,2,15,2,2,38,0,44,1,1,1
26,2,7,2,11,38,0,49,1,1,1
57,2,11,6,0,38,1,34,1,1,1
17,3,11,2,3,38,0,49,1,1,1
15,3,11,2,2,38,0,39,1,1,1
20,2,11,2,3,38,0,49,1,1,1
38,2,11,6,0,38,2,39,0,1,1
4,2,9,4,7,38,2,19,1,1,0
20,2,9,2,11,38,0,59,1,1,1
12,1,12,2,9,38,2,34,1,1,1
15,4,11,2,4,21,0,39,1,1,0
17,2,12,2,3,35,0,34,1,0,1
52,4,14,2,9,38,0,39,1,1,1
32,2,9,2,0,38,5,39,0,1,1
10,0,15,4,6,38,3,39,1,1,0
7,2,9,4,0,38,3,27,1,1,0
36,2,11,6,11,38,1,34,0,1,0
26,1,12,2,9,38,0,39,1,1,1
6,2,15,4,0,38,3,39,1,1,0
15,2,7,4,0,38,1,39,0,1,1
30,0,11,5,0,38,4,39,0,1,1
31,2,1,0,7,38,4,39,0,0,0
19,2,8,4,9,38,4,37,0,0,1
26,2,15,2,2,38,0,39,1,1,1
21,2,5,2,2,38,0,76,1,1,0
26,2,11,2,7,26,0,59,1,1,0
3,2,15,4,0,26,3,37,0,1,0
12,2,11,2,6,38,0,39,1,0,1
20,2,8,2,0,38,5,47,0,0,1
29,2,9,6,12,38,4,37,0,1,1
4,2,7,4,0,38,3,19,0,1,0
24,4,14,2,3,38,0,39,1,1,1
13,2,15,4,0,38,4,43,0,1,0
40,4,15,6,3,38,2,24,1,1,0
34,2,11,2,0,38,5,39,0,1,0
42,2,11,2,13,38,0,44,1,1,1
21,2,7,2,9,38,0,39,1,1,1
23,2,9,2,2,38,0,30,1,1,1
17,4,15,0,0,38,4,49,0,1,1
10,2,9,4,3,38,3,39,1,1,1
37,5,15,2,9,38,0,39,1,1,1
6,2,15,4,7,38,3,39,1,1,0
4,2,15,4,7,38,3,14,1,1,0
31,2,15,4,3,20,1,39,0,1,1
27,3,11,0,7,38,4,32,0,1,0
37,2,12,0,9,38,1,39,0,1,1
36,2,12,0,3,38,1,39,0,1,1
35,1,12,2,9,38,0,39,1,0,1
16,1,8,4,10,38,1,55,1,1,1
37,3,9,2,12,38,0,39,1,1,1
31,2,11,2,2,38,0,69,1,1,1
4,2,7,4,7,38,3,39,1,1,0
47,2,15,2,3,38,0,19,1,1,0
17,2,7,0,0,38,3,34,0,1,0
22,2,15,4,0,38,1,39,0,1,1
14,1,7,2,0,38,5,34,0,1,1
31,3,14,2,9,38,0,59,1,1,1
16,2,15,0,7,38,4,54,0,1,0
22,2,9,0,0,38,4,19,0,1,0
29,2,15,4,5,38,1,39,1,1,0
31,2,9,2,0,38,0,34,1,1,1
24,1,7,5,2,38,1,49,1,1,0
17,5,9,2,9,38,0,37,1,1,1
36,2,15,2,9,38,0,39,1,1,1
9,2,12,4,3,38,3,39,0,1,1
22,2,7,2,0,38,5,24,0,1,1
29,1,9,2,10,38,0,39,1,1,1
1,2,15,4,11,38,3,24,0,1,0
22,2,9,2,3,38,0,44,1,1,1
22,2,14,2,9,38,0,44,1,1,1
32,2,0,2,13,38,0,41,1,0,1
5,2,15,4,0,38,3,34,0,0,0
25,2,11,2,2,38,0,39,1,0,1
42,4,14,2,9,38,0,34,1,1,1
10,2,9,4,3,38,3,39,0,1,1
8,1,9,4,2,38,3,24,1,1,0
38,2,9,2,9,38,0,39,1,1,1
18,2,9,2,5,38,0,34,1,1,1
31,4,15,5,11,38,4,49,0,1,0
10,2,9,4,5,38,4,34,1,1,0
5,2,11,4,5,38,2,19,1,1,0
40,1,12,2,10,38,0,13,1,1,1
6,1,9,4,9,38,3,14,0,1,0
3,2,15,4,0,38,3,34,0,1,0
8,2,12,4,9,38,3,34,0,1,1
41,3,11,2,11,38,5,34,0,1,1
29,2,11,2,3,38,5,27,0,1,1
64,2,5,2,5,31,0,24,1,1,0
36,4,12,2,3,38,0,34,1,1,1
20,2,12,2,0,38,0,49,1,1,1
29,2,11,2,5,21,0,34,1,1,1
58,4,12,6,11,38,1,44,1,1,1
25,1,12,4,9,38,1,39,0,1,1
33,2,12,0,3,38,1,61,1,1,1
32,2,11,0,11,38,1,39,0,1,1
10,2,11,4,7,38,1,51,0,1,1
34,2,11,2,0,38,5,37,0,0,0
5,2,11,4,0,38,3,37,0,0,0
26,3,11,4,3,38,1,54,1,0,0
22,4,14,2,9,38,0,49,1,1,1
3,2,15,4,0,38,3,19,0,1,0
38,2,0,2,7,38,5,39,0,0,1
39,2,4,2,2,37,0,39,1,0,1
41,5,11,2,2,38,0,39,1,1,1
29,2,4,2,0,21,5,39,0,1,1
34,2,11,4,0,38,1,39,0,1,1
5,2,9,4,0,38,3,34,0,1,0
21,1,9,2,3,38,0,39,1,1,1
7,2,9,4,8,9,1,39,0,1,0
17,4,9,2,9,38,0,47,1,0,1
45,3,10,2,9,38,0,78,1,1,1
18,2,9,0,3,38,1,49,1,1,1
24,1,12,0,9,38,4,39,0,1,1
30,1,11,0,0,38,4,34,0,1,1
8,2,12,4,9,38,3,39,0,1,0
31,2,11,0,7,38,1,37,0,1,0
34,2,11,2,0,38,5,39,0,1,0
36,2,11,0,3,38,1,39,0,1,1
26,2,14,5,12,3,1,49,1,1,1
49,3,9,2,3,38,0,39,1,1,1
14,2,9,4,0,38,3,39,0,1,1
9,2,15,4,7,38,3,19,1,1,0
34,1,12,2,9,38,5,31,0,1,1
13,1,7,4,5,38,1,39,1,1,1
31,2,9,4,3,38,3,39,1,1,0
14,2,11,4,13,38,4,29,0,0,0
14,2,9,2,3,38,0,49,1,1,1
18,3,9,2,3,38,0,44,1,1,1
29,2,12,4,3,38,1,59,1,1,1
28,2,8,4,11,38,1,37,0,1,0
18,2,11,2,4,38,0,39,1,1,1
21,1,9,4,10,38,1,42,0,1,1
14,2,15,2,6,38,5,17,0,1,0
42,2,2,6,6,38,2,47,0,1,0
20,2,11,2,2,38,0,39,1,1,1
16,2,9,5,12,38,4,39,0,1,1
21,3,11,2,3,38,0,39,1,1,1
13,1,11,2,2,38,0,39,1,1,1
17,2,9,2,11,38,0,59,1,1,1
34,2,11,2,2,38,0,41,1,1,1
1,5,11,4,0,38,3,39,1,1,0
31,1,12,0,9,38,4,78,0,1,1
3,2,15,4,0,38,3,39,0,1,0
27,2,11,2,13,6,0,39,1,1,0
2,2,11,4,0,38,3,19,0,1,0
39,1,11,2,2,38,0,39,1,1,1
11,2,11,4,2,38,3,49,1,1,0
5,2,15,4,0,38,3,29,1,1,0
41,2,11,4,13,1,3,39,1,1,0
8,2,11,4,2,38,3,36,1,1,0
33,3,11,2,3,11,0,69,1,1,1
27,2,9,2,3,38,0,44,1,1,1
33,2,9,2,11,38,0,39,1,1,1
1,2,1,4,11,38,3,4,0,1,0
44,2,12,2,11,38,0,59,1,1,1
25,2,11,5,11,38,4,39,0,1,1
5,1,15,2,10,38,0,39,1,1,1
24,2,10,2,3,38,5,39,0,1,1
40,2,11,6,11,38,1,29,0,1,0
41,3,9,2,2,38,0,49,1,1,1
5,2,15,4,13,38,3,19,1,1,0
2,4,15,4,13,38,3,29,1,1,0
49,4,9,2,3,38,0,16,1,1,1
13,2,9,4,11,38,3,39,1,1,1
10,2,15,2,9,38,5,39,0,1,1
36,2,15,2,3,38,0,39,1,1,1
5,2,15,4,0,38,3,34,0,1,0
25,1,15,4,2,38,1,39,1,1,1
50,2,15,2,11,38,0,69,1,1,1
6,2,7,4,7,38,3,34,0,1,0
11,2,9,2,7,38,0,49,1,1,1
34,4,11,2,3,38,5,39,0,1,1
34,1,11,3,5,38,4,39,1,1,0
34,5,11,2,2,38,0,55,1,1,1
40,2,7,6,0,38,2,39,0,1,0
14,2,15,2,11,38,0,44,1,1,1
7,2,8,4,0,38,3,19,0,1,0
39,2,11,6,0,38,4,39,0,1,0
6,5,11,4,7,38,3,20,0,1,0
16,2,0,0,2,8,1,34,1,1,0
14,2,15,0,7,38,1,39,0,1,0
46,2,15,2,11,38,0,39,1,0,1
16,2,15,2,9,38,0,39,1,1,1
15,2,11,2,5,38,5,39,0,0,1
11,2,8,4,7,38,2,39,1,0,0
21,0,15,5,5,38,1,39,1,1,0
22,4,9,2,9,1,0,59,1,1,1
30,2,11,5,2,38,4,39,1,1,1
1,2,15,4,11,38,3,15,1,1,0
18,2,11,2,4,38,0,39,1,1,0
33,2,9,2,2,38,0,49,1,1,1
17,2,9,5,9,38,4,38,0,0,1
35,2,11,2,0,38,2,39,0,1,1
17,4,15,4,4,38,3,49,1,1,1
20,3,9,2,11,38,0,49,1,1,1
46,2,9,2,3,38,0,49,1,1,1
18,2,8,0,12,38,3,34,1,1,0
30,2,9,2,11,38,0,39,1,1,1
4,2,15,4,11,38,3,34,1,1,0
11,2,11,2,13,38,0,39,1,1,1
12,2,9,2,11,38,0,39,1,1,1
19,2,12,2,3,38,0,39,1,1,1
22,2,9,2,9,38,5,19,0,1,1
30,2,12,0,9,38,4,39,0,1,1
5,2,15,4,7,38,3,9,0,1,0
1,2,15,4,5,38,3,29,1,1,0
30,2,9,0,0,38,1,34,0,1,0
44,4,14,2,9,38,0,34,1,1,1
29,2,15,2,11,38,0,49,1,1,1
6,2,9,4,0,38,3,34,0,1,0
50,2,11,6,3,38,4,37,1,1,1
20,2,9,4,0,38,3,39,0,1,1
18,2,9,4,0,38,3,39,0,1,1
51,2,11,2,3,38,0,39,1,1,1
10,2,9,4,11,38,3,39,1,1,1
16,2,2,2,2,38,0,15,1,1,1
25,2,15,2,7,38,0,39,1,1,1
26,4,12,2,11,38,0,59,1,1,1
6,2,11,4,2,38,4,39,1,1,0
10,2,0,2,2,38,2,54,1,1,0
18,1,12,4,9,38,3,24,0,1,0
15,2,9,4,11,38,3,34,1,1,1
36,2,15,4,3,38,1,39,0,0,0
20,4,1,2,13,38,0,39,1,1,1
37,2,11,2,3,38,0,47,1,1,1
11,0,11,4,6,38,3,47,1,1,0
35,2,11,2,13,38,0,59,1,1,1
10,2,11,2,7,38,3,39,1,1,0
35,2,15,2,2,38,0,39,1,1,1
16,2,9,2,0,19,0,59,1,1,1
29,2,12,2,9,38,5,34,0,1,1
4,2,15,4,7,38,3,39,0,1,0
2,2,15,4,5,38,3,34,1,1,0
22,2,12,2,9,38,0,44,1,1,1
7,2,9,4,11,38,3,34,0,1,0
18,4,14,2,9,38,0,49,1,1,1
34,4,12,0,3,38,4,49,1,1,1
46,2,11,2,9,38,5,24,0,1,0
27,2,9,2,11,38,0,39,1,1,1
17,2,9,2,3,38,0,44,1,1,1
22,4,10,2,9,38,0,54,1,1,1
18,2,9,2,11,38,0,44,1,1,1
12,2,15,4,6,3,2,39,1,1,0
19,1,8,4,10,38,1,59,0,0,1
20,2,11,4,7,38,4,34,0,1,0
31,0,11,0,4,38,2,39,1,1,1
40,4,10,2,9,38,0,34,1,1,1
39,2,12,2,3,38,0,49,1,1,1
39,2,8,2,12,38,0,39,1,1,1
4,2,7,4,0,38,3,7,0,1,0
16,2,12,2,9,38,5,9,0,1,1
30,2,11,4,4,32,1,39,1,0,0
18,2,11,4,4,32,1,39,1,0,0
30,0,7,2,3,38,0,39,1,1,1
4,2,15,4,7,38,3,19,0,1,0
2,2,11,4,5,38,3,9,1,1,0
8,2,15,2,11,38,0,49,1,1,1
21,2,11,4,3,38,1,39,1,1,0
21,2,15,0,2,19,1,39,1,1,0
21,2,15,2,3,38,5,51,0,1,1
23,2,11,0,3,38,4,49,0,1,1
16,2,2,2,13,38,0,39,1,1,1
12,2,11,2,3,38,0,39,1,1,1
19,4,11,4,4,38,1,59,1,1,1
37,2,11,2,13,38,0,49,1,1,1
10,2,15,4,11,38,3,21,1,1,0
6,2,7,4,11,38,3,29,1,1,0
47,1,11,6,0,38,1,34,0,1,1
21,2,1,2,2,38,0,39,1,1,1
16,2,9,2,11,3,0,78,1,1,1
8,2,7,4,12,38,1,29,1,1,0
26,2,15,2,13,38,0,59,1,1,1
17,0,15,4,0,38,1,39,1,1,1
32,2,15,2,0,38,0,39,1,1,1
15,2,9,2,11,38,0,39,1,1,1
27,2,11,0,0,38,1,39,0,1,0
34,2,9,5,11,38,1,39,1,1,1
25,1,0,2,5,38,0,39,1,1,1
45,2,12,6,3,38,1,34,0,1,1
15,2,15,2,2,11,0,54,1,1,0
17,2,15,4,0,38,2,39,0,1,0
32,2,15,2,9,38,0,29,1,1,1
5,2,15,4,10,38,3,39,1,1,0
13,2,8,2,9,38,3,15,0,1,1
52,4,14,2,9,38,0,44,1,1,1
50,2,9,2,3,38,0,44,1,1,0
26,2,15,0,12,38,4,29,0,1,1
37,2,12,0,12,38,1,39,1,1,1
15,3,15,4,3,4,1,69,1,1,1
19,2,9,2,11,38,0,39,1,1,1
28,2,11,0,2,38,1,39,1,1,1
26,3,14,2,9,38,0,24,1,1,1
23,2,9,2,9,38,0,59,1,1,1
23,2,9,2,11,38,0,59,1,1,1
25,2,15,2,11,38,0,39,1,1,1
37,2,11,2,3,38,0,54,1,1,1
24,2,11,4,6,38,1,39,1,1,1
20,4,9,2,11,1,0,19,1,1,1
41,1,11,2,3,38,0,39,1,1,1
23,0,15,4,0,38,3,39,0,1,0
21,2,11,4,11,38,3,39,0,1,0
21,2,9,2,3,38,0,54,1,1,1
15,1,15,4,0,38,4,39,0,0,0
51,3,7,2,11,10,0,69,1,1,1
43,2,7,0,7,38,1,39,0,1,0
27,1,12,4,9,38,1,39,0,1,1
24,2,12,4,9,38,1,39,0,1,1
50,1,7,2,3,38,0,34,1,1,1
22,2,12,2,3,38,0,49,1,1,1
39,2,11,0,13,38,1,49,1,1,1
29,1,0,0,10,38,4,19,0,1,0
3,2,11,4,11,38,3,22,0,1,0
39,2,12,2,3,38,5,49,0,1,1
20,4,15,4,2,38,1,39,1,1,0
22,2,11,2,13,38,0,95,1,1,1
18,0,11,4,0,38,4,39,0,1,0
13,5,9,4,9,38,2,34,1,1,0
10,2,8,4,2,38,2,39,1,1,1
14,2,9,4,3,38,1,49,0,1,1
48,2,5,2,6,38,0,39,1,1,0
15,2,11,4,13,38,3,39,1,1,1
22,2,11,2,6,38,0,44,1,1,1
15,2,15,0,6,38,4,39,1,0,0
24,2,12,0,3,38,4,39,0,1,0
17,2,15,4,5,38,1,39,1,1,0
24,2,11,2,13,38,0,34,1,1,1
8,2,1,2,13,38,0,39,1,1,0
10,2,11,2,2,38,0,39,1,1,1
33,2,15,2,6,38,0,39,1,1,0
0,2,1,4,11,38,3,9,0,1,0
36,4,11,2,11,38,0,69,1,1,1
10,2,11,4,0,38,3,19,1,1,0
23,4,11,2,13,38,0,73,1,1,1
27,2,12,2,9,38,5,44,0,1,1
30,1,12,2,9,38,0,39,1,1,1
2,2,15,4,7,38,3,11,0,1,0
23,2,7,0,9,38,4,31,0,1,0
22,2,11,4,6,38,3,34,0,1,0
18,2,6,2,6,1,0,39,1,1,1
15,2,11,2,5,38,0,39,1,1,1
42,4,10,2,9,38,0,39,1,1,1
3,2,11,4,7,38,1,39,1,1,0
19,5,9,0,9,38,4,39,0,1,0
22,1,11,2,7,38,5,29,0,1,0
30,2,7,4,0,38,1,39,0,1,0
34,1,12,6,9,38,1,39,0,0,1
39,4,12,2,9,38,0,59,1,1,1
2,4,11,4,12,38,3,19,1,1,0
39,1,2,0,13,38,1,39,1,1,0
12,2,11,2,7,38,0,39,1,1,0
27,0,15,2,0,38,0,39,1,1,1
33,1,11,2,13,38,0,39,1,1,1
4,2,7,4,5,38,3,14,1,1,0
23,2,15,5,5,38,1,39,1,1,0
9,2,8,4,11,38,1,54,1,1,0
8,2,7,4,2,38,1,39,1,1,0
20,2,7,4,9,38,1,78,1,1,1
8,2,11,2,2,38,0,39,1,1,1
43,2,15,6,3,38,1,39,0,1,0
26,2,11,6,2,21,4,39,0,1,0
4,2,15,4,7,21,3,34,1,1,0
18,2,11,4,0,38,1,39,0,1,1
33,2,9,2,11,38,0,39,1,1,1
6,2,15,4,11,38,3,7,0,1,0
2,2,15,4,5,38,3,39,1,1,0
38,2,12,2,11,38,0,49,1,1,1
6,2,9,4,0,38,3,39,0,1,0
23,5,12,2,9,38,5,36,0,1,1
23,2,15,2,6,38,0,39,1,1,1
26,0,12,2,2,38,0,39,1,1,1
22,3,9,2,3,38,0,44,1,1,1
42,5,14,2,9,18,0,39,1,0,1
18,2,9,2,3,38,0,39,1,1,1
17,2,11,4,13,38,3,39,1,1,1
25,2,9,0,9,38,4,39,1,1,1
37,4,9,2,3,38,0,39,1,1,1
41,2,1,2,6,38,0,39,1,1,1
9,5,15,4,10,38,3,39,1,1,1
37,1,11,6,13,38,4,37,0,1,0
16,2,11,4,2,38,3,39,1,1,0
6,2,15,4,11,38,3,39,0,1,0
41,2,11,2,13,38,0,44,1,1,0
33,2,11,2,11,38,0,47,1,1,1
3,2,15,4,13,38,3,22,1,1,0
1,2,1,4,11,38,3,19,0,1,0
31,0,11,2,0,38,0,39,1,1,1
1,2,15,4,7,38,3,19,0,1,0
28,1,11,4,0,38,4,39,0,1,0
28,2,11,0,0,38,1,39,0,1,0
21,2,8,2,2,38,0,42,1,1,1
26,2,7,2,3,38,0,43,1,1,1
18,2,11,4,6,38,3,39,1,1,0
8,2,9,4,3,38,1,59,0,1,0
21,2,15,2,6,38,0,47,1,1,1
4,2,15,4,7,38,3,24,1,1,0
20,3,7,2,11,38,0,39,1,1,1
20,2,9,2,3,38,0,39,1,1,1
12,2,0,2,2,38,0,39,1,1,1
25,2,9,0,0,38,4,29,1,1,0
35,2,11,4,0,38,1,39,0,1,0
7,2,6,4,7,38,1,36,0,1,0
9,2,11,4,2,38,1,24,1,1,0
14,2,9,2,3,38,0,39,1,1,1
20,2,9,2,9,38,0,49,1,1,1
8,2,7,2,11,38,0,39,1,1,1
46,2,11,6,7,38,4,23,0,1,0
17,2,15,4,0,38,3,39,1,1,0
18,2,9,2,0,38,0,39,1,1,1
17,2,9,2,9,38,0,39,1,1,1
43,5,12,2,9,38,5,7,0,1,0
45,2,9,2,11,38,0,19,1,1,1
18,2,11,5,0,38,4,31,0,1,0
38,1,15,0,0,38,1,54,0,0,1
20,2,9,4,11,38,1,29,0,1,0
23,2,9,4,0,38,4,39,0,0,0
33,2,1,2,13,38,0,39,1,1,0
17,2,15,2,5,38,0,39,1,1,1
5,2,11,4,2,38,1,49,1,1,0
11,2,9,4,0,38,3,39,1,1,0
40,0,15,2,0,38,0,39,1,1,1
14,2,9,4,9,38,3,39,0,1,0
25,2,9,2,3,38,0,39,1,1,1
41,2,11,6,0,38,4,39,0,1,1
7,2,9,4,9,38,3,19,0,1,1
26,4,9,2,3,38,0,49,1,1,1
