fam_inc,gender,fulltime,race1,lsat,ugpa,pass_bar
2,0,0,1,18,4,1
2,1,0,1,25,4,1
3,1,0,1,23,4,1
4,1,0,1,22,4,1
2,1,0,1,24,4,1
3,0,0,1,23,4,1
3,0,0,1,28,4,1
3,0,0,1,22,4,1
3,0,0,1,30,4,1
2,0,1,0,14,4,0
2,0,1,1,22,4,1
1,0,0,1,26,4,1
2,1,0,1,34,4,1
2,1,0,1,32,4,1
2,0,0,1,25,4,1
1,1,0,1,21,4,1
3,0,0,1,21,4,1
2,1,0,1,28,4,1
0,0,0,0,10,4,1
2,0,0,1,20,4,1
4,0,0,1,28,4,1
3,1,0,1,25,4,1
4,1,0,1,28,4,1
3,0,0,1,25,4,1
3,1,0,1,16,4,1
2,0,0,1,23,4,1
3,0,0,1,33,4,1
2,1,0,1,23,4,1
3,1,0,1,20,4,1
4,0,0,1,24,4,1
3,1,0,1,29,4,1
2,1,0,1,16,4,1
3,1,0,1,24,4,1
3,1,0,1,30,4,1
4,0,0,1,27,4,1
2,1,0,1,26,4,1
3,1,0,1,30,4,1
3,0,0,1,30,4,1
4,1,0,1,28,4,1
3,0,0,1,32,4,1
2,1,0,1,32,4,1
1,0,0,1,22,4,1
3,1,0,1,27,4,1
3,1,0,1,26,4,1
2,1,0,1,16,4,1
2,1,0,1,28,4,1
3,1,0,1,23,4,1
1,1,0,1,30,4,1
3,1,0,1,18,4,1
2,0,0,1,30,4,1
2,1,0,1,21,4,1
3,0,0,1,22,4,1
3,0,0,1,30,4,1
3,1,0,1,29,4,1
4,1,0,1,19,4,1
2,1,0,1,33,4,1
2,1,0,1,21,4,1
1,0,0,1,18,4,0
2,1,0,1,16,4,1
2,0,0,1,24,4,1
2,0,0,1,21,4,1
4,1,0,1,23,4,1
3,1,0,1,29,4,1
2,0,0,1,21,4,1
3,1,0,1,26,4,1
3,0,0,1,20,4,1
1,0,0,1,23,4,1
2,0,0,1,28,4,1
2,1,0,1,22,4,1
2,0,0,1,24,4,1
3,0,0,0,14,4,0
3,0,0,1,30,4,1
2,0,1,1,27,4,1
2,0,1,1,24,4,1
2,1,0,1,22,4,1
3,1,0,1,28,4,1
4,1,0,1,30,4,1
2,0,0,1,27,4,1
3,1,0,1,28,4,1
2,0,0,1,26,4,1
4,1,0,1,29,4,1
2,0,0,1,21,4,1
3,0,0,1,22,4,1
2,1,0,1,23,4,1
1,0,0,1,20,4,1
2,1,0,1,30,4,1
2,1,0,1,26,4,1
3,0,0,1,17,4,1
1,0,0,1,23,4,1
3,1,0,1,15,4,1
3,0,0,1,32,4,1
3,0,0,1,25,4,1
3,1,0,1,29,4,1
2,1,1,1,28,4,1
2,0,0,0,12,4,0
4,1,0,1,10,4,1
3,0,0,1,20,4,1
2,1,1,1,24,4,1
3,1,0,1,25,4,1
3,0,0,1,29,4,1
3,0,0,1,18,4,1
3,1,0,1,26,4,1
2,0,0,1,34,4,1
3,1,0,1,28,4,1
4,1,0,1,30,4,1
2,0,0,1,27,4,1
1,1,0,1,21,4,1
2,0,0,1,21,4,1
2,1,1,1,25,4,1
4,0,0,1,30,4,1
2,0,0,1,34,4,1
1,1,0,1,13,4,1
3,0,0,1,23,4,1
3,1,0,1,26,4,1
3,0,0,1,26,4,1
4,0,0,1,20,4,1
3,1,0,1,28,4,1
3,1,0,1,30,4,1
3,1,0,1,21,4,1
2,0,0,1,25,4,1
3,0,0,1,16,4,1
3,1,0,1,25,4,1
1,1,0,1,26,4,1
4,0,0,1,19,4,1
3,1,0,1,22,4,1
1,0,0,1,20,4,1
4,0,0,1,26,4,1
3,1,0,1,27,4,1
3,1,0,1,20,4,1
2,0,0,1,25,4,1
1,1,0,1,26,4,1
2,0,0,1,20,4,1
2,0,0,1,14,4,1
3,1,0,1,32,4,1
1,0,0,1,15,4,1
2,1,1,1,23,4,0
2,0,0,1,26,4,1
2,0,0,1,28,4,1
2,1,0,1,19,4,1
2,1,0,1,17,4,1
1,0,0,1,26,4,1
2,1,0,1,22,4,1
2,1,1,1,25,4,1
3,1,0,1,24,4,1
3,0,0,1,26,4,1
3,0,0,1,28,4,1
2,0,0,0,14,4,1
3,1,0,1,18,4,1
3,0,0,1,26,4,1
3,1,0,1,26,4,1
3,0,0,1,27,4,1
3,0,0,1,23,4,1
2,1,0,1,17,4,1
3,1,0,1,23,4,1
2,1,0,1,24,4,1
1,0,0,1,33,4,1
2,0,0,1,23,4,1
2,0,0,1,27,4,1
3,1,1,1,30,4,1
3,0,0,1,18,4,1
3,1,0,1,12,1,1
3,1,0,1,34,1,1
3,1,0,1,26,1,1
4,1,1,1,25,1,0
1,1,0,0,23,1,1
1,1,0,1,32,1,1
2,1,1,1,25,1,0
3,1,0,1,18,1,1
3,1,0,1,25,1,1
2,1,1,0,9,1,1
1,0,0,1,14,1,1
2,0,1,1,22,1,1
3,1,0,1,20,1,1
4,1,0,1,24,1,1
3,1,0,1,24,1,1
2,1,1,1,30,1,1
1,1,0,0,19,1,1
3,1,0,0,16,1,1
2,0,0,1,22,1,1
3,0,0,0,21,1,1
2,1,0,1,16,1,1
1,0,0,0,22,1,1
2,1,0,1,28,1,1
2,1,0,1,32,1,0
3,0,0,1,35,1,1
3,1,0,1,30,1,1
1,1,0,0,20,1,0
2,1,0,1,19,1,1
2,1,0,1,14,1,1
3,1,0,0,28,1,1
2,0,0,0,20,1,1
4,1,0,1,22,1,1
3,0,0,0,17,1,1
2,1,0,1,28,1,1
2,1,0,1,24,1,1
3,1,0,1,10,1,1
4,1,0,1,26,1,1
3,0,0,1,31,1,1
0,1,0,1,21,1,1
3,1,0,1,23,1,1
2,1,0,1,26,1,1
3,0,0,1,32,1,1
0,1,0,1,28,1,1
2,1,1,1,22,1,1
3,1,0,1,21,1,1
2,1,0,1,7,1,0
3,1,0,1,24,1,1
1,0,0,0,19,1,0
3,1,1,1,31,1,1
4,1,0,1,33,1,1
4,0,0,1,10,1,0
1,0,1,0,14,1,1
2,0,0,0,8,1,1
4,1,0,1,36,1,1
2,0,0,0,16,1,1
3,1,0,1,20,1,1
2,1,0,1,29,1,1
4,1,0,1,11,1,1
3,1,0,1,27,1,1
2,1,0,1,23,1,1
2,1,0,1,27,1,1
3,1,0,1,25,1,1
2,1,0,1,33,1,1
3,0,1,1,24,1,1
2,1,0,1,23,1,0
3,0,0,0,14,1,0
3,0,0,1,25,1,1
3,1,1,1,11,1,0
3,1,0,1,30,1,1
3,1,0,1,28,1,1
3,1,0,1,25,1,1
3,0,0,1,18,1,0
3,1,0,1,25,1,1
3,1,0,0,25,1,1
2,1,0,1,15,1,1
1,1,1,1,25,1,1
3,1,0,0,20,1,1
4,0,0,1,29,1,1
2,1,0,1,24,1,1
2,0,0,0,24,1,1
2,0,0,1,23,1,1
1,1,0,0,19,1,1
4,1,0,1,31,1,1
2,1,0,1,19,1,1
2,0,0,0,10,1,1
2,0,0,0,22,1,1
3,0,0,0,27,1,1
3,1,0,1,19,1,1
0,1,0,0,28,1,0
3,1,0,1,23,1,1
3,1,0,1,26,1,1
2,0,0,1,21,1,1
4,1,0,1,27,1,1
3,1,0,0,24,1,1
3,1,0,0,25,1,1
2,1,0,1,28,1,1
1,1,0,1,10,1,0
2,1,0,1,22,1,1
3,1,0,1,21,1,1
1,1,0,0,20,1,1
3,0,0,1,23,1,0
3,1,0,1,33,1,1
3,1,0,1,18,1,1
2,1,1,1,25,1,1
2,1,0,1,27,1,1
2,0,0,0,16,1,0
3,0,0,1,31,1,1
2,1,0,1,27,1,1
4,1,0,1,15,1,1
3,1,0,1,23,1,1
2,1,0,1,34,1,1
3,1,0,1,22,1,1
0,0,0,1,18,1,1
2,1,0,1,16,1,1
3,0,0,0,9,1,1
2,1,0,1,28,1,1
0,1,0,0,24,1,0
3,0,0,1,16,1,1
2,0,0,0,24,1,1
3,1,0,1,23,1,1
3,1,0,0,19,1,0
3,0,0,0,8,1,0
2,1,0,1,22,1,1
1,1,0,0,9,1,0
1,1,0,1,24,1,1
3,1,0,1,23,3,0
3,0,0,1,20,3,1
4,1,0,1,28,3,1
4,1,0,1,29,3,1
3,0,0,1,22,3,1
3,0,0,1,26,3,1
2,0,0,1,25,3,1
2,0,0,1,30,3,1
3,0,0,1,28,3,1
4,1,0,1,29,3,1
2,0,0,1,12,3,1
2,1,0,1,22,3,1
2,1,0,1,36,3,1
3,1,0,1,21,3,1
3,0,0,1,29,3,1
3,0,0,1,30,3,1
3,1,1,1,24,3,1
2,0,0,1,22,3,1
3,1,0,1,30,3,1
3,1,0,1,18,3,1
1,1,0,1,23,3,1
3,1,0,1,24,3,1
3,1,0,1,30,3,1
2,0,0,1,18,3,1
1,0,1,1,26,3,1
2,1,0,1,22,3,1
3,1,0,1,23,3,1
3,0,0,1,36,3,1
3,1,0,1,26,3,1
3,0,0,1,20,3,1
2,0,0,1,18,3,0
3,1,0,1,24,3,1
3,0,0,1,22,3,1
2,1,0,1,27,3,1
1,0,0,1,27,3,1
4,0,0,1,25,3,1
3,1,0,1,28,3,1
1,0,0,1,36,3,1
3,0,0,1,24,3,1
3,1,0,1,24,3,1
3,1,0,1,23,3,1
3,1,0,1,13,3,1
3,0,0,1,25,3,0
3,0,0,1,23,3,1
3,1,0,1,24,3,1
3,0,0,1,22,3,1
3,1,0,1,18,3,1
2,1,0,1,20,3,1
1,1,1,0,9,3,1
2,0,1,1,20,3,1
3,1,0,1,30,3,1
1,1,0,1,25,3,1
2,0,0,1,27,3,1
2,0,0,1,19,3,1
4,0,0,1,21,3,1
4,1,0,1,21,3,1
3,0,0,1,23,3,1
2,0,0,0,7,3,0
3,0,0,1,22,3,1
2,1,0,1,32,3,1
3,0,0,1,29,3,1
3,1,0,1,28,3,1
2,0,0,1,27,3,1
3,1,0,1,22,3,0
2,0,0,1,22,3,1
3,0,0,1,19,3,1
3,1,0,1,29,3,1
3,0,0,1,29,3,1
3,0,0,1,30,3,1
3,1,0,1,22,3,1
4,1,0,1,22,3,1
3,0,0,1,35,3,1
3,0,0,1,28,3,1
2,1,0,1,24,3,1
2,0,1,1,22,3,1
3,1,0,1,28,3,1
3,0,0,1,32,3,1
2,1,0,1,36,3,1
2,0,0,1,21,3,1
3,1,0,1,16,3,1
2,0,0,1,18,3,1
1,0,0,1,24,3,1
4,1,0,1,21,3,1
3,1,0,1,30,3,1
3,0,0,1,16,3,1
3,1,0,1,23,3,1
2,1,0,1,28,3,1
3,0,0,0,14,3,0
3,0,0,1,22,3,1
2,1,0,1,24,3,1
1,0,0,1,18,3,1
2,1,0,1,22,3,1
2,0,0,1,24,3,1
3,0,0,1,24,3,1
3,0,0,1,25,3,1
2,0,0,1,18,3,0
3,1,0,1,31,3,1
3,0,0,1,34,3,1
4,0,0,1,32,3,1
1,1,1,1,21,3,1
3,1,0,1,27,3,1
2,1,1,1,20,3,1
4,0,0,1,28,3,1
4,1,0,1,20,3,1
2,1,0,1,20,3,1
3,1,0,1,17,3,1
3,0,0,1,20,3,0
2,0,0,1,28,3,1
3,1,0,1,23,3,1
2,1,0,1,18,3,1
3,1,0,1,27,3,1
3,0,0,1,22,3,1
3,0,0,1,22,3,1
2,1,1,1,19,3,1
2,1,0,1,30,3,1
2,1,0,1,33,3,1
1,0,0,0,17,3,1
3,0,0,1,25,3,1
3,1,0,1,27,3,1
2,0,0,0,6,3,0
3,0,0,1,21,3,1
2,1,0,1,16,3,1
2,1,0,1,22,3,1
3,1,0,1,22,3,1
2,1,0,1,22,3,1
2,0,0,1,23,3,1
3,0,0,1,18,3,1
3,0,0,0,16,3,1
3,1,0,1,24,3,1
2,1,0,1,27,3,1
3,1,0,1,21,3,1
3,0,0,1,23,3,1
3,1,0,1,33,3,1
1,0,0,1,27,3,1
3,1,0,1,17,3,1
3,1,0,1,23,3,1
1,0,1,1,24,3,1
3,1,0,1,22,3,1
3,1,0,1,14,3,1
2,0,0,0,20,3,1
2,1,0,1,24,3,0
3,0,0,1,24,3,1
1,0,0,1,23,3,1
3,0,0,1,28,3,1
3,0,0,1,28,3,1
3,0,0,1,15,3,1
1,0,0,1,23,3,1
2,0,0,1,21,3,1
4,0,0,1,27,3,1
3,1,0,1,25,3,1
3,1,1,1,26,3,0
2,1,0,1,27,3,1
3,1,0,1,20,3,1
2,1,0,1,22,3,1
3,0,0,1,21,3,1
3,1,0,1,34,3,1
3,0,0,1,34,3,1
2,1,0,1,24,3,1
3,0,0,1,28,3,1
3,1,0,1,19,3,1
3,1,0,1,31,3,1
2,1,0,1,18,3,0
1,1,0,1,28,3,1
2,0,0,1,27,3,1
1,1,1,1,25,3,1
2,0,0,1,24,3,1
2,1,0,1,18,3,1
3,0,0,1,16,3,1
2,1,0,1,25,3,1
3,0,0,1,23,3,1
3,0,0,1,24,3,1
3,0,0,1,25,3,1
3,1,0,1,28,3,1
2,0,0,1,26,3,1
2,1,0,1,23,3,1
2,1,0,1,22,3,1
4,1,0,1,16,3,1
3,0,0,1,29,3,0
3,1,0,1,35,3,1
2,1,0,1,27,3,1
2,1,0,1,23,3,1
4,1,0,1,26,3,1
3,1,0,1,28,3,1
3,1,0,1,28,3,1
2,0,0,1,24,3,1
3,0,0,1,29,3,1
3,0,1,1,26,3,1
2,0,0,0,2,3,0
2,1,0,1,26,3,1
3,1,0,1,18,3,1
3,0,0,1,27,3,1
1,1,0,1,32,3,1
4,1,0,1,33,3,1
2,1,1,1,25,3,1
3,0,1,1,23,3,1
2,1,0,1,25,3,1
1,1,0,1,24,3,1
2,1,0,1,19,3,1
2,1,0,1,25,3,1
1,1,0,1,26,3,1
4,1,0,1,32,3,1
2,1,0,1,27,3,1
3,1,0,1,28,3,1
3,0,0,1,28,3,1
3,1,0,1,31,3,1
3,0,0,1,33,3,1
2,0,0,0,11,3,1
2,1,0,1,25,3,1
2,1,0,1,24,3,1
4,1,0,1,33,3,1
2,0,1,1,27,3,1
3,0,0,1,21,3,1
3,1,0,1,21,3,1
3,1,0,1,24,3,1
3,1,0,1,28,3,1
3,1,0,1,24,3,1
3,1,0,1,25,3,1
1,1,0,1,28,3,1
2,1,1,1,19,3,0
3,1,0,1,27,3,1
2,1,0,1,25,3,1
3,1,0,1,22,3,1
2,1,0,1,35,3,1
2,0,0,1,19,3,1
1,0,0,1,15,3,1
2,1,0,1,24,3,1
2,1,0,1,24,3,1
2,1,0,1,19,3,1
2,1,1,1,26,3,1
2,0,0,1,32,3,1
2,0,0,1,31,3,1
3,0,0,1,22,3,1
3,0,0,0,18,3,0
2,1,0,1,30,3,1
2,1,0,1,24,3,1
3,1,0,1,27,3,1
4,1,0,1,23,3,1
3,1,0,1,24,3,1
3,1,0,1,27,3,1
0,0,0,1,20,3,1
2,0,0,1,19,3,1
2,1,0,1,24,3,1
3,1,0,1,24,3,1
1,0,0,1,25,3,1
3,1,0,1,14,3,1
3,1,0,1,22,3,1
3,1,0,1,35,3,1
1,0,1,1,22,3,1
2,1,0,1,36,3,1
2,1,0,1,17,3,1
2,0,0,0,23,3,1
2,0,0,1,28,3,1
3,1,0,1,28,3,1
3,0,0,1,25,3,1
1,0,0,1,20,3,1
1,1,0,1,27,3,1
2,0,0,0,11,3,1
3,1,0,1,34,3,1
4,1,0,1,26,3,1
3,0,0,1,25,3,1
1,1,0,1,24,3,1
2,0,0,0,14,3,1
2,1,0,1,25,3,1
3,0,0,1,22,3,1
3,1,0,1,25,3,1
4,1,0,1,29,3,1
3,1,1,1,21,3,0
3,0,0,1,19,3,1
3,0,1,1,20,3,1
3,0,0,1,17,3,1
2,0,0,1,20,3,0
3,1,0,1,21,3,0
2,0,0,1,21,3,1
2,1,0,1,20,3,1
4,1,0,1,25,3,1
2,1,0,1,20,3,1
1,1,0,1,28,3,1
2,0,0,0,25,3,1
3,1,0,1,35,3,1
3,0,1,1,24,3,1
3,1,0,1,24,3,1
2,1,0,1,27,3,1
2,0,0,1,28,3,1
3,1,0,1,23,3,1
3,0,1,1,22,3,1
3,0,0,1,25,3,1
4,1,0,1,20,3,1
4,1,0,1,15,3,1
4,1,0,1,30,3,1
3,1,0,1,21,3,1
1,0,0,1,19,3,0
3,0,0,1,31,3,1
3,1,0,1,25,3,1
3,0,0,1,20,3,1
2,1,0,1,27,3,1
1,0,0,0,18,3,1
2,1,0,1,27,3,1
3,0,0,1,22,3,0
2,0,0,1,28,3,1
3,1,0,1,26,3,1
2,1,0,1,24,3,1
1,1,0,1,18,3,1
2,1,0,1,33,3,1
3,0,0,1,21,3,1
2,0,0,1,25,3,1
3,1,0,1,29,3,1
3,0,0,1,28,3,1
2,0,0,1,26,3,1
3,1,0,1,32,3,1
2,1,0,1,29,3,1
2,0,0,1,19,3,1
1,1,0,1,15,3,1
3,0,0,1,28,3,1
1,0,0,1,23,3,1
3,1,0,1,16,3,1
3,1,0,1,23,3,1
2,1,0,1,33,3,1
3,1,0,1,20,3,1
4,1,0,1,24,3,1
4,1,0,1,16,3,1
3,0,0,1,20,3,1
2,1,0,1,28,3,1
3,0,0,1,25,3,1
2,0,0,1,27,3,1
2,0,0,1,24,3,1
2,0,0,1,34,3,1
1,0,0,1,24,3,1
1,0,1,1,20,3,1
4,1,0,1,27,3,1
3,1,0,1,25,3,1
3,1,0,1,14,3,1
2,0,0,1,28,3,1
3,0,0,1,20,3,1
2,0,0,0,22,3,0
2,1,0,1,24,3,1
0,1,0,1,22,3,1
0,1,0,1,26,3,1
1,0,0,1,26,3,1
4,1,0,1,29,3,1
2,1,0,1,24,3,1
3,0,0,1,23,3,1
3,1,0,1,22,3,1
2,0,0,1,26,3,1
1,0,0,1,14,3,1
2,0,0,1,23,3,1
2,0,0,1,28,3,1
3,1,0,1,23,3,1
2,0,0,1,20,3,1
1,1,0,1,30,3,1
3,0,0,1,21,3,1
3,1,0,1,20,3,1
3,1,0,1,22,3,1
2,1,0,1,29,3,1
3,0,0,1,31,3,1
1,1,0,1,30,3,1
3,0,0,1,28,3,1
3,0,0,1,19,3,1
2,0,0,1,29,3,1
2,1,0,1,18,3,1
3,0,0,1,19,3,1
2,1,0,1,17,3,0
3,1,0,1,32,3,1
3,0,0,1,14,3,1
2,0,1,1,21,3,1
3,0,0,1,23,3,1
3,1,0,1,31,3,1
2,1,0,1,26,3,1
3,1,0,1,26,3,1
1,0,1,1,34,3,1
3,0,0,1,21,3,1
3,1,0,1,23,3,1
3,0,0,1,28,3,1
3,0,0,1,19,3,1
1,0,0,0,22,3,1
3,0,0,1,32,3,1
3,1,0,1,19,3,1
0,0,0,0,7,3,1
2,1,0,1,28,3,1
2,0,0,1,24,3,1
3,1,0,1,29,3,1
2,0,0,1,29,3,1
2,0,0,1,27,3,1
3,0,0,1,21,3,1
3,1,1,1,29,3,1
3,1,0,1,31,3,1
3,0,0,1,18,3,1
3,1,0,1,26,3,1
2,1,0,1,22,3,1
3,0,0,1,18,3,1
3,0,0,1,30,3,1
3,1,0,0,20,3,1
3,0,0,1,26,3,1
2,1,0,1,23,3,1
2,1,0,1,25,3,1
3,1,0,1,26,3,1
1,1,0,1,23,3,1
1,1,0,1,21,3,1
3,1,0,1,27,3,1
2,1,0,1,25,3,1
2,1,0,1,27,3,1
2,1,0,1,19,3,1
1,1,0,0,21,3,1
3,1,0,1,29,3,1
2,1,0,1,22,3,1
3,0,0,1,23,3,1
2,0,0,1,12,3,1
3,1,0,1,25,3,1
1,1,0,1,22,3,1
3,0,1,1,19,3,0
2,1,0,1,30,3,1
3,1,0,1,24,3,1
0,0,0,1,27,3,1
3,1,0,1,23,3,1
2,1,0,1,30,3,1
3,0,0,1,26,3,1
3,0,0,1,25,3,1
2,1,1,1,21,3,1
3,1,0,1,18,3,1
3,0,0,1,22,3,1
4,1,0,1,27,3,1
2,0,0,1,26,3,1
2,1,0,1,18,3,1
1,1,0,1,30,3,1
2,1,0,1,26,3,1
1,1,0,1,23,3,1
2,0,0,1,28,3,1
2,1,0,1,22,3,1
2,1,0,1,24,3,1
3,0,0,1,29,3,1
2,1,0,1,26,3,1
3,1,0,1,23,3,1
2,1,0,1,20,3,1
2,1,0,1,24,3,1
3,1,0,1,29,3,1
3,1,0,1,8,3,1
4,1,0,1,26,3,1
3,1,0,1,31,3,1
2,1,0,1,27,3,1
1,0,0,0,18,3,1
3,0,0,1,27,3,1
4,1,0,1,32,3,1
3,1,0,1,28,3,1
2,0,0,1,28,3,0
3,0,0,1,21,3,1
3,1,0,1,16,3,1
2,1,0,1,26,3,1
3,0,0,1,24,3,1
4,0,0,1,28,3,1
1,0,0,1,28,3,1
2,1,0,1,30,3,1
3,1,0,1,30,3,1
2,1,0,1,23,3,1
2,1,0,1,19,3,1
2,1,1,1,26,3,1
2,0,0,1,32,3,1
1,0,0,1,33,3,1
2,1,0,1,22,3,1
2,0,0,1,29,3,1
2,0,0,0,13,3,0
3,1,1,1,22,3,1
2,1,0,1,20,3,1
3,1,0,1,28,3,1
3,0,0,1,21,3,1
1,1,0,1,32,3,1
2,1,0,1,32,3,0
2,1,0,1,24,3,0
3,0,0,1,32,3,1
4,1,0,1,30,3,1
2,1,0,1,24,3,1
3,0,0,1,33,3,1
3,1,0,1,25,3,1
3,0,0,1,16,3,1
2,1,0,1,20,3,1
3,1,0,1,21,3,1
2,1,0,1,25,3,1
2,1,0,1,19,3,1
4,0,0,1,27,3,1
2,0,0,1,25,3,1
0,1,0,1,35,3,1
3,1,0,1,25,3,1
2,1,0,1,25,3,1
4,1,0,1,28,3,1
3,1,0,0,22,3,0
2,1,0,1,25,3,1
3,0,0,0,21,3,1
3,0,0,1,28,3,1
2,1,0,1,17,3,1
1,1,0,1,33,3,1
3,0,0,1,22,3,1
2,1,0,1,27,3,1
3,0,0,1,31,3,1
2,1,0,1,30,3,1
3,1,0,1,26,3,1
3,1,0,1,30,3,1
3,1,0,1,23,3,1
2,0,0,1,20,3,1
1,1,0,1,27,3,1
2,1,0,1,16,3,1
3,0,0,1,22,3,1
3,0,0,1,28,3,1
0,1,1,1,22,3,1
2,1,0,1,26,3,1
2,1,0,1,35,3,1
4,0,1,1,34,3,1
2,1,0,1,21,3,1
3,0,0,1,26,3,1
3,1,0,1,18,3,1
3,1,0,1,22,3,1
3,0,0,1,26,3,1
1,0,0,1,23,3,1
3,0,0,1,24,3,1
4,1,0,1,24,3,1
3,1,0,1,28,3,1
2,0,0,1,27,3,1
0,1,0,1,31,3,0
3,1,0,1,30,3,1
3,0,0,1,25,3,1
3,1,0,1,29,3,1
3,1,0,1,22,3,1
1,1,0,1,18,3,1
3,0,1,1,25,3,1
3,1,0,1,27,3,1
2,0,0,1,20,3,1
3,0,0,1,21,3,1
3,0,0,1,30,3,1
3,1,0,1,24,3,1
3,0,0,1,36,3,1
3,1,0,1,35,3,1
2,0,1,1,17,3,1
3,1,0,1,22,3,1
1,1,0,1,23,3,1
2,1,0,1,24,3,1
3,0,0,1,22,3,1
3,0,0,1,26,3,1
3,0,0,1,35,3,1
3,1,1,1,21,3,1
2,0,0,1,15,3,1
2,0,0,1,22,3,1
2,0,0,1,29,3,1
2,1,0,1,27,3,1
2,1,0,1,28,3,1
2,0,0,1,18,3,1
1,0,0,1,24,3,1
2,0,0,1,25,3,1
3,0,0,1,24,3,1
3,0,0,1,25,3,1
3,0,0,1,25,3,1
1,0,0,1,24,3,1
2,1,0,1,31,3,1
2,0,0,1,22,3,1
4,1,0,1,24,3,1
0,1,0,1,18,3,1
3,0,0,1,29,3,1
2,0,0,1,19,3,1
3,1,0,1,22,3,0
4,0,0,1,21,3,1
3,1,0,1,24,3,1
2,0,0,1,25,3,1
2,1,0,1,20,3,1
2,1,0,1,32,3,0
2,1,0,1,28,3,1
2,0,1,1,25,3,1
2,0,0,1,23,3,1
2,1,0,1,27,3,1
3,0,0,1,26,3,1
3,1,0,1,21,3,1
3,1,0,1,29,3,1
2,1,0,1,24,3,1
3,1,1,1,26,3,1
3,0,0,1,26,3,1
4,0,0,1,34,3,1
3,1,0,1,23,3,1
2,1,0,0,9,3,1
3,1,0,1,23,3,1
3,0,1,1,28,3,1
3,1,0,1,21,3,1
2,1,0,1,14,3,0
3,0,0,1,19,3,1
2,0,0,1,30,3,1
3,1,0,1,24,3,0
3,1,0,1,25,3,1
2,1,0,1,20,3,1
3,1,0,1,34,3,1
1,0,1,1,16,3,0
3,1,0,1,21,3,1
1,1,0,1,20,3,1
2,1,0,1,26,3,1
2,0,0,0,11,3,1
3,0,0,1,28,3,1
2,1,0,1,34,3,1
2,1,0,1,32,3,1
2,0,0,1,25,3,1
3,0,0,1,23,3,1
2,1,0,1,20,3,1
3,0,0,1,30,3,1
1,0,0,0,26,3,1
3,1,0,1,25,3,1
3,1,0,1,22,3,1
3,1,0,1,32,3,1
3,1,0,1,21,3,1
3,1,0,0,17,3,1
3,0,0,1,26,3,1
3,1,0,1,22,3,1
2,1,0,1,24,3,1
3,1,0,1,30,3,1
3,1,0,1,24,3,1
3,1,0,1,29,3,1
3,0,0,1,23,3,1
3,1,0,1,23,3,1
3,1,0,1,29,3,1
3,1,1,1,20,3,1
3,0,0,1,28,3,1
2,1,0,1,32,3,1
3,0,0,1,24,3,1
2,0,1,1,20,3,1
3,0,0,1,26,3,1
3,1,0,1,31,3,1
3,0,0,1,33,3,1
2,0,0,0,18,3,1
3,1,0,1,28,3,1
2,1,0,1,14,3,1
3,1,0,1,22,3,1
2,0,0,1,16,3,1
3,0,0,1,29,3,1
3,1,0,1,23,3,1
2,0,1,1,24,3,1
3,0,0,1,22,3,1
3,1,0,1,29,3,1
2,1,0,1,12,3,1
3,1,0,1,23,3,1
3,0,0,1,23,3,1
3,1,0,1,34,3,1
2,0,0,1,23,3,1
1,1,0,1,20,3,1
3,1,0,0,18,3,1
2,0,0,1,24,3,1
2,1,0,1,23,3,1
1,0,0,1,15,3,0
2,1,0,1,20,3,1
0,0,1,1,23,3,0
3,0,1,1,21,3,1
2,1,0,1,27,3,1
2,1,0,1,31,3,1
2,0,0,1,28,3,1
2,0,0,1,21,3,1
3,1,0,1,26,3,1
3,0,0,1,20,3,0
2,1,0,1,26,3,1
2,0,0,1,20,3,1
3,1,0,1,23,3,1
3,1,0,1,30,3,1
2,1,0,1,20,3,1
3,0,0,1,36,3,1
3,0,0,1,26,3,1
1,0,0,1,11,3,0
3,1,0,1,20,3,1
1,1,0,1,34,3,1
1,1,0,1,28,3,1
3,1,0,1,26,3,1
2,1,0,1,19,3,1
3,0,0,1,18,3,1
2,1,0,1,29,3,1
1,1,0,1,29,3,1
3,1,0,1,19,3,1
3,0,0,1,26,3,1
1,1,1,1,20,3,1
1,0,0,1,24,3,1
3,0,0,1,24,3,1
2,1,0,1,28,3,1
2,0,0,1,32,3,1
4,1,0,1,25,3,1
2,1,0,1,21,3,1
4,0,0,0,16,3,1
3,0,0,1,21,3,1
2,0,0,1,22,3,1
2,0,0,1,34,3,1
3,1,0,1,28,3,1
4,0,0,1,22,3,1
2,0,1,1,18,3,1
1,1,0,1,20,3,1
3,1,0,1,15,3,1
3,1,0,1,24,3,1
2,0,0,1,26,3,1
3,1,0,1,26,3,1
4,1,0,1,24,3,1
2,1,0,1,24,3,1
3,1,0,1,28,3,1
1,1,1,1,24,3,1
4,1,0,1,35,3,1
4,0,0,1,26,3,1
4,1,0,1,27,3,0
1,1,1,1,18,3,1
3,0,0,1,21,3,1
2,1,0,1,26,3,1
2,0,0,1,33,3,1
3,0,0,1,26,3,1
3,1,0,1,23,3,1
4,1,0,1,27,3,1
3,1,0,1,29,3,1
2,1,0,1,30,3,1
2,0,0,1,25,3,1
2,0,1,1,20,3,1
3,1,0,1,16,3,1
1,0,0,1,25,3,1
3,1,0,1,23,3,1
3,0,0,1,28,3,1
1,1,0,1,24,3,1
2,1,0,1,11,3,1
3,0,0,1,28,3,1
3,1,0,1,18,3,1
3,0,0,1,24,3,1
2,0,0,1,25,3,1
